Best_dup0,EW_dup0,MV_dup0,UCB_dup0
1.065076,1.0458014,1.0,1.0457861805756057
1.037681,1.01277944,1.0,1.0128012568432385
0.973881,0.9296206,1.0,0.929638913441217
1.107879,1.05350928,1.0,1.0536888465005994
0.973366,0.93396648,1.0,0.9340057770226149
1.070332,1.0404324,1.0,1.0406437045130068
1.028369,1.00539236,1.0,1.0055102389723638
1.006178,0.97238976,1.0,0.9724377977080433
1.165312,1.11632244,1.0,1.116405337867972
1.107381,1.05973032,1.0,1.0596143289350717
1.048035,1.0220202,1.0,1.022058383334121
0.995025,0.97647204,1.0,0.9764849732059317
1.031564,1.00337512,1.0,1.0034222113621034
1.061304,1.03634,1.0,1.0363343242946015
1.0767660000000001,1.038826,1.0,1.0388341912273773
1.052255,1.03230584,1.0,1.0322217508947777
1.003233,0.98240776,1.0,0.982498983006586
0.851243,0.7391696400000001,1.0,0.7390882619342967
0.979209,0.94624264,1.0,0.9461900652469589
1.125156,1.0702692,1.0,1.0702333216943603
1.088406,1.04857972,1.0,1.0484537880252394
1.118415,1.06927,1.0,1.0692473203968558
1.068677,1.01594984,1.0,1.0163435088642905
1.043527,1.014121,1.0,1.0141746656241566
1.025992,0.99378164,1.0,0.9938213383727817
1.11039,1.06350048,1.0,1.0636499607164411
1.011728,0.99148864,1.0,0.9915835740632057
1.013659,0.97846176,1.0,0.9784368526567078
1.057012,1.0304832400000001,1.0,1.0305064860076176
1.055692,1.00407096,1.0,1.0040343250133237
1.003438,0.97529044,1.0,0.9753894226328759
1.051873,1.0282022,1.0,1.0281514173107482
1.082575,1.05674528,1.0,1.0567018791416303
1.019204,0.99985676,1.0,1.000033888198732
1.047665,1.02264088,1.0,1.0226826026442055
1.063788,1.04455008,1.0,1.044532389825386
1.061537,1.0405170400000001,1.0,1.0406128217682802
1.035461,0.99253896,1.0,0.9925996442336136
1.115567,1.05438116,1.0,1.0543917689072073
1.050546,1.02563424,1.0,1.0256339246558859
1.023227,0.99808672,1.0,0.9981415435820521
1.001327,0.95415984,1.0,0.9542217516862662
1.026647,1.00902708,1.0,1.0090386193381875
1.04941,1.008114,1.0,1.0082498723367794
0.95256,0.92362236,1.0,0.9236304323147043
1.036722,1.02250676,1.0,1.0224641922551772
1.054115,1.02649112,1.0,1.0264617184649125
1.004673,0.96492808,1.0,0.9648226364280059
1.115903,1.07538632,1.0,1.0754212406091415
1.034122,0.9984,1.0,0.9982766555154778
1.022236,0.96993364,1.0,0.969957910439385
0.9342159999999999,0.88657712,1.0,0.8865793453624538
0.985688,0.92486596,1.0,0.9248909072528744
1.016105,0.9617964,1.0,0.9619729763896143
1.120346,1.06796688,1.0,1.068009884519163
1.06635,1.03151736,1.0,1.0316385244982065
1.110791,1.06978484,1.0,1.0698434465745068
1.142041,1.0956261999999999,1.0,1.0953288209483862
1.10298,1.04954456,1.0,1.0495152141118442
1.039881,1.00681528,1.0,1.0067911502391
1.069031,1.04218384,1.0,1.0421399891649443
0.97906,0.95624308,1.0,0.9561684493321634
1.071372,1.03950836,1.0,1.0395002035440615
1.059996,1.0316528,1.0,1.0316757509356858
1.042845,0.99727392,1.0,0.9973884131150328
1.07082,1.0232538,1.0,1.0232192775222946
0.987703,0.9565774,1.0,0.9566923225206921
1.153559,1.0887213199999999,1.0,1.0886637092560518
1.163805,1.05649068,1.0,1.0568560128894038
1.108584,1.03408108,1.0,1.0340320275505896
1.007085,0.97744296,1.0,0.9775911111553087
1.101656,0.99446864,1.0,0.9945004724488989
1.041668,1.00665624,1.0,1.0066234230577453
1.029685,0.97171608,1.0,0.9717056074325071
1.054651,1.034176,1.0,1.0340871023226128
0.996967,0.97263364,1.0,0.9726284153832605
1.037153,1.01622508,1.0,1.0162175447997361
1.059535,1.02165448,1.0,1.0215645878039854
1.105014,1.06259076,1.0,1.0625588410771276
1.061848,1.03270508,1.0,1.0326198490762395
1.093035,1.03363636,1.0,1.0338461654110789
1.050547,0.99596384,1.0,0.9959733477079041
1.062499,1.03035612,1.0,1.0303516929531824
1.011337,0.9742608,1.0,0.9742690185121362
1.077674,1.0364066,1.0,1.036335262469265
1.048369,1.00964112,1.0,1.0096390083167728
1.033104,1.00662368,1.0,1.0067262489693387
1.062235,1.0401958,1.0,1.0401882684284973
1.040509,1.0132518799999999,1.0,1.0131786461713361
1.057653,1.0192982,1.0,1.0193015455537786
1.034239,0.97599624,1.0,0.9759772966743715
1.060748,1.02841304,1.0,1.0282914289920626
1.0729440000000001,1.03502668,1.0,1.0349954086756024
1.019028,0.98622032,1.0,0.9862372632430119
0.980455,0.95295904,1.0,0.9528055255196463
1.030746,1.0065778,1.0,1.006513355159831
1.038952,0.99633076,1.0,0.9963185543331351
1.000823,0.97202808,1.0,0.9720702738706591
1.052907,1.02542216,1.0,1.0255840646485475
1.098086,1.0454965999999999,1.0,1.045495135850111
1.025708,0.98867556,1.0,0.9887755532421898
1.039162,1.0032614,1.0,1.0032375968521803
0.982178,0.96040408,1.0,0.9603704303326472
1.045029,1.01369088,1.0,1.013646842926702
1.041838,1.0111034,1.0,1.0110202720176993
1.064333,1.04115012,1.0,1.0412554933071003
1.040714,1.020463,1.0,1.0205180318145501
1.051139,1.02469272,1.0,1.0247354754486417
1.060142,1.02680616,1.0,1.0267299936277416
1.096023,1.04180148,1.0,1.0417388924752593
1.088249,1.05075872,1.0,1.0507251225872476
1.047989,1.02362236,1.0,1.0235037256917117
1.058315,1.024319,1.0,1.0242507928871543
1.01106,0.966481,1.0,0.966493787382709
1.069565,1.04138384,1.0,1.0414243347441359
1.035351,1.01883888,1.0,1.018730567391042
1.039214,1.01236948,1.0,1.0124395822486232
1.058095,1.02430644,1.0,1.024318166755984
1.046646,1.02197132,1.0,1.0219974682415531
1.104548,1.04066268,1.0,1.0407489767759994
1.084679,1.03587476,1.0,1.0359387494620356
1.014527,0.97548328,1.0,0.9756066506292553
0.972149,0.93166828,1.0,0.9316284140874592
1.082015,1.04710636,1.0,1.0471077147401953
1.079695,1.0381098,1.0,1.0381699579552626
1.059576,1.00295552,1.0,1.0026341731987434
1.0863,1.05070776,1.0,1.05059053098233
1.037588,1.00599608,1.0,1.0060295272422421
1.07928,1.03815168,1.0,1.0381800152937941
1.035476,0.99446472,1.0,0.9947097351781599
0.986015,0.95654624,1.0,0.9565867327868273
1.081838,1.01123684,1.0,1.0114153761314186
1.177015,1.0898152,1.0,1.0895950760921467
1.078653,1.0469318,1.0,1.0470392662348615
1.100291,1.0634264,1.0,1.06340651134087
1.057735,1.00811132,1.0,1.0082780774116418
1.104498,1.07008184,1.0,1.0700215817732304
0.98913,0.961902,1.0,0.9619307543563037
1.053476,1.00619972,1.0,1.0063140139139737
1.061795,1.0135254,1.0,1.0135472379498396
1.039468,0.9920706,1.0,0.9920222974130258
1.096227,1.07606332,1.0,1.07597664799671
1.075435,1.0506356,1.0,1.0506052512428807
1.036003,1.0124614,1.0,1.0124362005509986
1.042974,0.96180976,1.0,0.9616640785515834
1.076651,1.00682392,1.0,1.0069280407084862
0.999975,0.94143148,1.0,0.9416271974540371
0.881674,0.8177188,1.0,0.8178872064391122
1.119539,1.05750012,1.0,1.057634033008428
1.096403,1.0505386,1.0,1.0507028118340203
1.100199,1.0578074,1.0,1.0578024250403277
1.1189230000000001,1.04454048,1.0,1.04460299949053
1.0812599999999999,1.0125828,1.0,1.0126404639505995
1.01889,0.9439642,1.0,0.9443069675562131
1.058422,1.00576248,1.0,1.0055595370255217
1.131384,1.08746564,1.0,1.0874700248327405
1.046271,1.01279344,1.0,1.0128389791951231
1.087655,1.05129932,1.0,1.0515129769931384
1.024445,0.98307376,1.0,0.9830959040541905
1.025266,0.9714374,1.0,0.9715866830203881
1.0316130000000001,0.97831252,1.0,0.9785288116977938
1.104217,1.0181912,1.0,1.0180072573744423
1.199389,1.04464424,1.0,1.0445500063961453
1.255744,1.08161056,1.0,1.0817649192466101
1.099424,0.98137696,1.0,0.9812699044917402
1.4105159999999999,1.09633812,1.0,1.0961850683430199
1.160942,1.0220164,1.0,1.02236756566263
1.066697,0.95587044,1.0,0.9553527965830152
1.042558,0.9632247199999999,1.0,0.9635150136291114
1.29941,1.05828112,1.0,1.0588282086117757
1.083669,1.00223656,1.0,1.0021630467954428
1.136081,1.07193636,1.0,1.0719539157930684
1.067978,0.97994416,1.0,0.9796225983314228
1.041968,0.9775704000000001,1.0,0.9778927920046299
1.021407,0.93566388,1.0,0.9358080612176576
1.159576,1.0666306,1.0,1.0670481841296469
1.269775,1.06355068,1.0,1.0635309938122104
1.031302,0.9652308399999999,1.0,0.9649230370968214
1.00724,0.96630516,1.0,0.9662294596209742
1.160183,1.06808416,1.0,1.0678966503012934
1.129434,1.04426148,1.0,1.0444874233877852
1.096035,1.01908136,1.0,1.0191673214658612
1.054028,0.97184432,1.0,0.972197194930865
0.990917,0.9549068000000001,1.0,0.9549297116976084
0.977473,0.87092536,1.0,0.8709719229491856
1.135057,1.04439904,1.0,1.0446471784562812
1.128382,1.08666668,1.0,1.086576540188955
1.125069,1.05462932,1.0,1.054600873048671
1.050982,0.99162008,1.0,0.9916392281049847
1.038678,0.97658584,1.0,0.97650529714622
1.124395,1.07148468,1.0,1.0716379910776184
1.054969,0.98988476,1.0,0.9896678770303675
1.026425,0.97304168,1.0,0.9731692349563006
1.004685,0.93977336,1.0,0.9396586287991757
0.948205,0.8719957199999999,1.0,0.8720233603292307
1.079068,1.0090702,1.0,1.0091323141184207
0.941941,0.90723324,1.0,0.9073830033055459
1.107945,1.04586324,1.0,1.0458081244082413
1.17903,1.08925392,1.0,1.0891865569745969
0.982138,0.9483604800000001,1.0,0.9483557737261756
1.002268,0.97395172,1.0,0.973972905540947
0.994672,0.9693212,1.0,0.969226950006344
1.032242,1.00482824,1.0,1.0048561052474878
1.133856,1.0954232,1.0,1.0952911075709204
1.205603,1.09849752,1.0,1.098261917924154
1.080957,1.02483232,1.0,1.0246998047073703
1.092763,1.04934616,1.0,1.049305619126121
1.095859,1.04620668,1.0,1.0462459849691659
1.047159,0.9893976,1.0,0.989505829739254
1.11989,1.08256192,1.0,1.082599411040899
1.069356,1.03147152,1.0,1.0314602288187256
1.083219,1.03341048,1.0,1.033462661672577
1.083273,1.0388055999999999,1.0,1.0387250359972997
1.042227,1.0143832799999999,1.0,1.0142464370712059
1.023731,0.99988444,1.0,0.9997724091013458
1.002928,0.96305472,1.0,0.9632138109689447
1.040078,1.01252348,1.0,1.0126116867995159
1.083579,1.03373376,1.0,1.0336602058277786
0.992095,0.9488272799999999,1.0,0.9490729719404046
1.016794,0.99461412,1.0,0.994703532956365
1.083172,1.0375902,1.0,1.0374896132848561
1.041334,1.0184212,1.0,1.0184248811362684
1.111745,1.07499328,1.0,1.0750835971139256
1.06249,1.03705168,1.0,1.037036917780657
0.998577,0.97049096,1.0,0.9705025456696033
1.049732,1.0230652,1.0,1.0230726608337404
1.00722,0.980202,1.0,0.9803284154699379
0.989596,0.9539306,1.0,0.9538055308655704
1.094888,1.05465072,1.0,1.0547512818158267
1.053507,1.03033892,1.0,1.0304550664730174
1.078924,1.05710376,1.0,1.0569583555645226
1.010608,0.98952448,1.0,0.989534597563954
1.036635,1.0091108,1.0,1.0091010557839826
0.99678,0.97318064,1.0,0.9730923840526666
1.070288,1.04307264,1.0,1.0430789437624242
1.022253,1.00330168,1.0,1.003331298501914
1.114799,1.06460644,1.0,1.0644502624359164
1.013133,0.99717432,1.0,0.9971191049448849
1.066103,1.03442556,1.0,1.0344418878198625
1.048649,1.01073316,1.0,1.0107587398265867
0.987308,0.9595514,1.0,0.9594178633059153
1.014094,0.99854716,1.0,0.9985837768347956
1.038005,0.9762912,1.0,0.9763491476442456
1.042152,1.02423704,1.0,1.0241994991499612
1.042635,1.014558,1.0,1.0145486996528728
1.070622,1.04576012,1.0,1.0458182637484943
1.047527,1.02830048,1.0,1.028339064068003
1.036844,1.00992192,1.0,1.0100299071035739
1.043227,1.0200816799999999,1.0,1.0201453489389594
1.013979,0.99539072,1.0,0.9953153326811521
1.034406,1.0107592,1.0,1.010824642963754
1.057096,1.0294534,1.0,1.0295720118230949
1.069736,1.03788444,1.0,1.0379685980793378
1.003608,0.98577128,1.0,0.9857842878269057
0.988228,0.94656512,1.0,0.9467188884818699
1.036143,1.00634744,1.0,1.0063168353542171
1.050776,1.0203212,1.0,1.0202837973782755
1.045938,1.0176214000000001,1.0,1.017788781208961
0.975946,0.93647664,1.0,0.9365141650964899
1.009286,0.99355088,1.0,0.9935666872224755
0.971209,0.94105328,1.0,0.9408863526633928
0.991732,0.96842304,1.0,0.9683228796268091
1.023051,0.99276396,1.0,0.9928611161828607
1.098693,1.04699248,1.0,1.0471000055824606
1.079479,1.0375166,1.0,1.0373840733689494
0.948219,0.91564676,1.0,0.9157419865867829
1.080658,1.01752748,1.0,1.0176116091086478
1.122307,1.03249516,1.0,1.0325067016408158
0.964713,0.9118031600000001,1.0,0.9116981821317467
0.869163,0.80076736,1.0,0.8005872342140204
0.954296,0.89172752,1.0,0.8918857502199441
1.102627,1.0389506,1.0,1.0388074842720303
0.967997,0.89619584,1.0,0.896177476326575
0.935883,0.88275812,1.0,0.8830969845339165
1.138979,1.09894956,1.0,1.0988217048325666
1.236264,1.1521054,1.0,1.1520928096236227
1.086146,1.0412202,1.0,1.0411942922507578
1.078385,1.01226104,1.0,1.0122025253642106
1.1610719999999999,1.0964285599999999,1.0,1.0963375880446866
1.153186,1.04876912,1.0,1.0488608064311191
1.090533,1.0589465200000001,1.0,1.0590678903453705
1.002124,0.93911324,1.0,0.9389784625517337
1.072916,1.03652148,1.0,1.036458296639466
1.102611,1.06342464,1.0,1.0634082384422343
0.991006,0.9670932,1.0,0.9670589633894361
1.089695,1.04744988,1.0,1.0474643461665947
1.121351,1.07741496,1.0,1.0774891420849269
1.120676,1.0484506,1.0,1.0482348881241415
0.951802,0.92217872,1.0,0.9223175830350738
0.968262,0.92557832,1.0,0.9254992532560724
1.085226,1.06809692,1.0,1.0680764456358092
0.976953,0.93482164,1.0,0.9348884061714794
1.150364,1.11111276,1.0,1.1110626363548335
1.065729,1.03718468,1.0,1.0372271325281281
1.057085,1.025197,1.0,1.0251614810584257
1.139114,1.08073308,1.0,1.0807183821360746
1.038275,1.01064048,1.0,1.0106023791184753
1.06965,1.0462148,1.0,1.0463154319608896
1.048772,1.01892484,1.0,1.0190637003151148
1.04504,1.02316292,1.0,1.0231736920253633
1.00232,0.98227772,1.0,0.9823174316390002
0.994904,0.97990672,1.0,0.9799022711722362
1.001408,0.96553552,1.0,0.9656287174743966
0.962525,0.91446416,1.0,0.914505907319789
0.949711,0.89677932,1.0,0.8968586349680114
1.179882,1.13960032,1.0,1.139565865256717
1.017968,0.995198,1.0,0.9951598079518249
1.039935,1.007185,1.0,1.0071447548104
1.125284,1.0624684,1.0,1.0623842263283088
1.068244,1.03592276,1.0,1.0360717439651166
1.07797,1.02515788,1.0,1.025182554017618
1.008237,0.98691376,1.0,0.9869509362025329
0.9719409999999999,0.93201512,1.0,0.9319952567649253
1.077238,1.0427034,1.0,1.0426977616035222
1.025557,0.99158812,1.0,0.9915624586522437
1.066012,1.032381,1.0,1.0324369582946555
1.053173,1.03407868,1.0,1.0341383957060715
1.040016,0.9848812,1.0,0.9849374868119972
1.03455,1.00951012,1.0,1.0094596327054424
1.07498,1.0304176,1.0,1.030277195145638
1.093833,1.06449664,1.0,1.064406950766596
1.029335,1.01112784,1.0,1.0111954546159918
1.075616,1.04733388,1.0,1.0472042664788095
1.033364,1.00207228,1.0,1.0020338358656924
1.087881,1.04386884,1.0,1.0438819952951937
1.018431,0.99315812,1.0,0.9931119633508189
1.095909,1.0696498,1.0,1.0697297947670459
0.995549,0.97141844,1.0,0.9714416382896895
1.080443,1.05368036,1.0,1.0536841954847245
1.062213,1.03303128,1.0,1.033060399051592
1.077394,1.0366504,1.0,1.036651711760493
1.039773,1.02558432,1.0,1.0256295373972597
1.026161,0.97051524,1.0,0.970506206601112
1.067477,1.04776764,1.0,1.0478515965315953
1.048021,1.0058554,1.0,1.0058654594127785
1.017463,0.976326,1.0,0.9766097470045328
1.029849,1.00863464,1.0,1.008703336132286
1.110443,1.04634924,1.0,1.046426294296778
0.996578,0.9549078,1.0,0.9551383937140436
1.059662,1.0444864,1.0,1.0445208104363877
0.996448,0.95483252,1.0,0.9548042895063535
1.082715,1.0417125999999999,1.0,1.0415677097867486
1.037566,1.0075872,1.0,1.0073675585513062
1.072282,1.0187546,1.0,1.0188949358530834
0.991863,0.9633136,1.0,0.9632651811141131
1.08783,1.0648786399999999,1.0,1.0648652455907381
1.02905,1.00563772,1.0,1.005622908012569
1.037601,0.99054964,1.0,0.9905867602879782
1.054199,1.01891088,1.0,1.0190060468333793
1.040957,0.9996982799999999,1.0,0.9997592743824348
1.035414,0.98464636,1.0,0.9846484278923904
0.990069,0.94556468,1.0,0.9456273000398344
0.98676,0.9506818,1.0,0.9507452162811957
1.086942,1.0621787599999999,1.0,1.0621903613721408
1.081985,1.023668,1.0,1.02363312001501
0.990141,0.95648628,1.0,0.9562717694971805
0.966586,0.91757564,1.0,0.9173890531436619
1.025879,1.0014308,1.0,1.0013509431548746
1.118393,1.07779684,1.0,1.0778101756375222
1.071344,1.02318812,1.0,1.0232665846620457
1.044355,1.01628692,1.0,1.0162314015985368
1.022242,0.99212416,1.0,0.992057160543599
1.084956,1.05100644,1.0,1.05108908501023
1.050051,1.02096232,1.0,1.0209762983367363
1.112107,1.01490588,1.0,1.014896548514803
1.017272,0.9619302399999999,1.0,0.9618320434682605
1.173923,1.0987688,1.0,1.0984505429531088
1.080002,1.02191644,1.0,1.0218078746353092
1.036036,1.00915476,1.0,1.0092483500040959
1.05768,1.02284872,1.0,1.0228548215076199
1.037403,1.00076356,1.0,1.0006412650483483
1.039389,1.00931988,1.0,1.0092747851772867
1.029081,0.98809816,1.0,0.9882223329819873
1.088905,1.0319218,1.0,1.0318701450036043
1.025522,1.01019176,1.0,1.0102109496234235
1.021594,0.98894076,1.0,0.988884904243942
1.103395,1.05587144,1.0,1.0559538513282627
1.042293,1.01246996,1.0,1.0125080804281725
1.049908,1.03276604,1.0,1.032779199379725
1.031547,1.00573452,1.0,1.0057528023962654
1.079504,1.03685956,1.0,1.0368565256258349
0.986044,0.96252132,1.0,0.9624935978843178
1.027848,1.00108264,1.0,1.0009858622770291
1.050031,1.00756288,1.0,1.0075507401995356
1.136878,1.04980324,1.0,1.0496418442696165
1.046415,1.0067144,1.0,1.0065927413808469
1.052539,1.0209478,1.0,1.0209438913777764
1.082067,1.03399096,1.0,1.0339089020618035
1.011418,0.98398936,1.0,0.9838847428891382
